unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,m_noise,q275_cell,gps_trust_cell
GBR|M|55-64,0.4530386740331492,0.9115691489361702,0.6894144144144144,0.6187943262411347,0.7399259631972398,0.7493456480674796,4.094444444444444,0.22111347
GBR|M|65+,0.5623100303951368,0.9343283582089552,0.7281031031031031,0.6295398009950249,0.7639904207690278,0.6792646336201473,3.908196721311475,0.32396632
GRC|F|18-24,0.06,0.8725,0.5216666666666666,0.5775,0.6572222222222223,-0.8997394991459786,3.6,-0.59714836
GRC|F|25-34,0.13924050632911392,0.875,0.46875,0.6,0.6479166666666667,-0.4431160659847249,4.4375,-0.34965897
GRC|F|35-44,0.11023622047244094,0.8807251908396947,0.4544871794871795,0.6126602564102563,0.6492908755790435,0.41565795905593605,4.0,-0.41096416
GRC|F|45-54,0.09482758620689655,0.8472222222222222,0.4655797101449275,0.6055911680911681,0.6394643668194392,0.041969373963831935,3.6666666666666665,-0.44385505
GRC|F|55-64,0.07476635514018691,0.8655660377358491,0.43278301886792453,0.6257788161993769,0.6413759576010502,0.16299258333668096,2.5794392523364484,-0.20432338
GRC|F|65+,0.05263157894736842,0.8799342105263158,0.4152960526315789,0.6961348684210527,0.6637883771929824,-1.750193299086376,2.0,-0.3541251
GRC|M|18-24,0.10256410256410256,0.8910256410256411,0.4850427350427351,0.5405982905982906,0.6388888888888888,1.2381393783660286,3.230769230769231,-0.20236287
GRC|M|25-34,0.16901408450704225,0.8836805555555556,0.5328638497652582,0.579225352112676,0.6652565858111633,0.6128534561853058,4.027777777777778,-0.34613568
GRC|M|35-44,0.03669724770642202,0.8670454545454546,0.4909090909090909,0.571590909090909,0.6431818181818182,-0.14800472480261165,3.7181818181818183,-0.41002914
GRC|M|45-54,0.061224489795918366,0.8622448979591837,0.4630102040816326,0.5956632653061225,0.6403061224489796,-1.060197166601956,3.357142857142857,-0.5139047
GRC|M|55-64,0.07954545454545454,0.8679775280898876,0.4559925093632959,0.6261704119850187,0.6500468164794008,0.7031224082280758,3.2808988764044944,-0.27342567
GRC|M|65+,0.07894736842105263,0.8758064516129033,0.4508064516129032,0.6698924731182795,0.6655017921146954,0.9302668595213753,2.3548387096774195,-0.26626885
GTM|F|18-24,0.15137614678899083,0.8136574074074074,0.5052325581395349,0.5395642201834863,0.6194847285768096,0.6363033796687435,4.357142857142857,-0.4810834
GTM|F|25-34,0.2348993288590604,0.8032094594594594,0.5209750566893424,0.5415268456375839,0.6219037872621286,-2.514079156379589,4.475177304964539,-0.37817302
GTM|F|35-44,0.15873015873015872,0.8075396825396826,0.5178571428571429,0.5203373015873016,0.6152447089947091,0.81293687462756,3.7338709677419355,-0.43453813
GTM|F|45-54,0.1111111111111111,0.8164556962025317,0.5096153846153846,0.5246913580246914,0.6169208129475359,0.2566879647676909,3.392405063291139,-0.6745431
GTM|F|55-64,0.13043478260869565,0.8039772727272727,0.4981060606060606,0.5353260869565217,0.612469806763285,0.7304968109046515,2.847826086956522,-0.5009137
GTM|F|65+,0.16129032258064516,0.8145161290322581,0.49193548387096775,0.5241935483870968,0.6102150537634409,-0.6601689817461547,2.0384615384615383,-0.48736915
GTM|M|18-24,0.21653543307086615,0.8236166007905138,0.5569389110225763,0.531742125984252,0.6374325459324474,-2.4918182919309935,4.345833333333333,-0.15657027
GTM|M|25-34,0.15267175572519084,0.799618320610687,0.5178117048346056,0.5033396946564885,0.6069232400339271,-0.3137618413449862,4.4140625,-0.39454657
GTM|M|35-44,0.19230769230769232,0.8205128205128205,0.518640350877193,0.5392628205128205,0.6261386639676113,1.462057264448755,4.223684210526316,-0.18842795
GTM|M|45-54,0.1780821917808219,0.8038194444444444,0.5607638888888888,0.5273972602739726,0.6306601978691019,-0.6296777232666984,4.169014084507042,-0.52250725
GTM|M|55-64,0.25925925925925924,0.8009259259259259,0.4938271604938272,0.5046296296296297,0.5997942386831276,-1.065778276589184,3.7037037037037037,-0.20984854
