unit_id,m_wvs_q13,m_wvs_q14,m_composite,q275_cell,gps_patience_cell,m_noise
BGD|F|55-64,1.7727272727272727,1.9772727272727273,2.659549685614498,1.0,-0.08853913,-1.1986091129412249
BGD|M|18-24,1.7411764705882353,1.8823529411764706,1.7447413946805819,2.4705882352941178,0.0643525,-0.5836347951464274
BGD|M|25-34,1.7520661157024793,1.8677685950413223,1.7416276484082918,2.3884297520661155,0.08000088,0.3134984282617797
BGD|M|35-44,1.7579617834394905,1.8598726114649682,1.7399418622099194,1.7770700636942676,-0.0888433,0.5636898185686897
BGD|M|45-54,1.7166666666666666,1.8916666666666666,1.5934048458938028,1.7166666666666666,0.2265472,0.038714389666791665
BGD|M|55-64,1.8072289156626506,1.819277108433735,1.8968293000516079,1.783132530120482,0.1733749,-0.7349884867568423
BGD|M|65+,1.6923076923076923,1.9230769230769231,1.592198324272916,1.6153846153846154,0.05549508,-2.012334675707283
BOL|F|18-24,1.7754237288135593,1.8771186440677967,2.0085955670933773,3.7468354430379747,0.027252605,-2.0142562129862522
BOL|F|25-34,1.8061224489795917,1.7993197278911566,1.752759481866169,3.7804054054054053,-0.07154886,0.2784093781268024
BOL|F|35-44,1.7777777777777777,1.8465608465608465,1.823358613690099,3.0748663101604277,-0.12746961,-0.8482232390862016
BOL|F|45-54,1.7899159663865547,1.865546218487395,2.057230071156418,2.596638655462185,-0.11063454,0.4812068254979775
BOL|F|55-64,1.725,1.8833333333333333,1.6100635049426157,2.3949579831932772,-0.072607,0.9128753541676937
BOL|F|65+,1.7375,1.8,1.158012745001486,1.6582278481012658,-0.25379,-0.8306445262412196
BOL|M|18-24,1.7816091954022988,1.7624521072796935,1.2903769241158067,3.7061068702290076,0.33168375,0.8052684971275105
BOL|M|25-34,1.7956521739130435,1.7695652173913043,1.460928549956411,4.181818181818182,0.26065326,-1.0373054716268355
BOL|M|35-44,1.7386363636363635,1.7954545454545454,1.1373252961732252,3.6363636363636362,0.080545,0.04075307681335422
BOL|M|45-54,1.7006802721088434,1.7414965986394557,0.4424393575900424,3.1564625850340136,0.058028836,0.04160967712860771
BOL|M|55-64,1.736,1.84,1.4142987767416737,2.9206349206349205,0.102989174,0.016350642543875835
BOL|M|65+,1.7317073170731707,1.8170731707317074,1.2224032482668277,2.3048780487804876,-0.23656584,-1.5288394129386633
BRA|F|18-24,1.8015267175572518,1.748091603053435,1.367617481794769,3.2222222222222223,-0.1333514,0.511399965164511
BRA|F|25-34,1.8854166666666667,1.6927083333333333,1.7272996959422846,3.3403141361256545,-0.08817045,1.3610012257857629
BRA|F|35-44,1.813953488372093,1.7732558139534884,1.6456217393909653,3.2093023255813953,-0.2930464,-0.5114452167285684
BRA|F|45-54,1.7891566265060241,1.7891566265060241,1.5361399341670343,2.4634146341463414,-0.3097305,0.5596658159466975
BRA|F|55-64,1.8741258741258742,1.8041958041958042,2.37951999138107,2.5428571428571427,-0.57648486,2.2924706926048106
BRA|F|65+,1.7833333333333334,1.8666666666666667,2.0072851468221433,1.7264957264957266,-0.52654797,-0.2649052981368186
BRA|M|18-24,1.892156862745098,1.6764705882352942,1.6768108033738713,3.4215686274509802,-0.10502878,2.022465910646211
BRA|M|25-34,1.782312925170068,1.7619047619047619,1.2928369038751728,3.5273972602739727,-0.20268166,0.08199678973696094
BRA|M|35-44,1.7724137931034483,1.7793103448275862,1.3236015814482183,2.7943262411347516,-0.4074963,-2.049186876824276
BRA|M|45-54,1.7985611510791366,1.8057553956834533,1.7300634104856645,2.588235294117647,-0.29409707,1.5304275451151121
BRA|M|55-64,1.7927927927927927,1.7117117117117118,1.0463316006859191,2.109090909090909,-0.31029382,0.6692145135570045
BRA|M|65+,1.821705426356589,1.7984496124031009,1.8829966540942067,1.9765625,-0.43484855,0.9117821077411546
CAN|F|18-24,1.736462093862816,1.3862815884476534,-1.6373067955205352,4.481884057971015,0.49257973,-1.6862461229774974
CAN|F|25-34,1.7586206896551724,1.4679802955665024,-0.8935667862579691,5.093827160493827,0.9173082,-0.07167302737770007
